Date,Date,vixPrice,vixChange%,niftyPrice,niftyChange %,n5day,n10day,n20day,n1day,n60day,nc5day,nc10day,nc20day,nc1day,nc60day,v5day,v10day,v20day,v1day,v60day,vc5day,vc10day,vc20day,vc1day,vc60day,DayOfWeek,month,Tuesday,Wednesday,Friday,Monday,Thursday,Saturday,Sunday,March,April,May,June,July,August,September,October,November,December,January,February,n1day%,n5day%,n10day%,n20day%,n60day%,cluster,Month
2008-09-05,2008-09-05,32.65,4.55,4352.3,-2.15,4214.0,4283.85,4517.55,4157.1,4523.6,-1.82,-2.99,0.33,4.23,1.66,33.31,36.55,34.92,34.27,29.64,1.55,7.66,-2.08,-4.91,-1.95,Friday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.484984950485946,-3.177630218505162,-1.5727316591227587,3.7968430485030904,3.9358500103393643,2,9
2008-09-08,2008-09-08,30.77,-5.76,4482.3,2.99,4360.0,4327.45,4523.85,4162.2,4539.35,3.46,1.02,0.14,0.12,0.35,31.67,35.76,35.67,32.17,29.23,-4.92,-2.16,2.15,-6.13,-1.38,Monday,September,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-7.141422930192097,-2.728509916783798,-3.4546995961894646,0.9269794525132227,1.2727840617540143,2,9
2008-09-09,2008-09-09,30.36,-1.33,4468.7,-0.3,4348.65,4335.35,4529.5,4049.0,4517.1,-0.26,0.18,0.12,-2.72,-0.49,31.28,45.11,35.14,33.01,30.7,-1.23,26.15,-1.49,2.61,5.03,Tuesday,September,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9.391993197126677,-2.6864636247678337,-2.9840893324680438,1.360574663772466,1.083089041555722,2,9
2008-09-10,2008-09-10,32.12,5.8,4400.25,-1.53,4504.0,4337.5,4620.4,4039.7,4572.5,3.57,0.05,2.01,-0.23,1.23,30.45,33.9,31.37,31.51,29.02,-2.65,-24.85,-10.73,-4.54,-5.47,Wednesday,September,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.193852622010118,2.3578205783762285,-1.4260553377648997,5.003124822453262,3.914550309641498,2,9
2008-09-11,2008-09-11,32.73,1.9,4290.3,-2.5,4447.75,4292.1,4552.25,3861.1,4653.0,-1.25,-1.05,-1.47,-4.42,1.76,31.23,32.8,33.89,49.77,28.96,2.56,-3.24,8.03,57.95,-0.21,Thursday,September,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-10.003962426869922,3.6699065333426524,0.041955108034407426,6.1056336386732815,8.453954268932238,2,9
2008-09-12,2008-09-12,30.43,-7.03,4228.45,-1.44,4352.3,4214.0,4529.05,3816.7,4582.4,-2.15,-1.82,-0.51,-1.15,-1.52,32.65,33.31,34.76,31.1,31.82,4.55,1.55,2.57,-37.51,9.88,Friday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9.737610708415614,2.928969244049247,-0.3417327862455467,7.108987927018183,8.370679563433406,2,9
2008-09-15,2008-09-15,33.12,8.84,4072.9,-3.68,4482.3,4360.0,4430.7,3947.2,4504.25,2.99,3.46,-2.17,3.42,-1.71,30.77,31.67,35.24,35.34,32.32,-5.76,-4.92,1.38,13.63,1.57,Monday,September,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0862530383756113,10.051805838591669,7.049031402686044,8.784895283458953,10.59073387512583,2,9
2008-09-16,2008-09-16,34.9,5.37,4074.9,0.05,4468.7,4348.65,4393.05,4092.25,4347.55,-0.3,-0.26,-0.85,3.67,-3.48,30.36,31.28,35.24,36.25,28.19,-1.33,-1.23,0.0,2.57,-12.78,Tuesday,September,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4257773196888245,9.664040835357916,6.717956268865483,7.807553559596557,6.690961741392429,1,9
2008-09-17,2008-09-17,33.99,-2.61,4008.25,-1.64,4400.25,4504.0,4368.25,4159.5,4266.4,-1.53,3.57,-0.56,1.64,-1.87,32.12,30.45,34.92,40.48,31.12,5.8,-2.65,-0.91,11.67,10.39,Wednesday,September,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.773467223850808,9.779829102476143,12.368240503960582,8.981475706355642,6.4404665377658485,1,9
2008-09-18,2008-09-18,39.56,16.39,4038.15,0.75,4290.3,4447.75,4415.75,4240.1,4191.1,-2.5,-1.25,1.09,1.94,-1.76,32.73,31.23,33.95,35.55,34.05,1.9,2.56,-2.78,-12.18,9.42,Thursday,September,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.001052462142324,6.244195980832809,10.143258670430765,9.350816586803361,3.7876255215878625,1,9
2008-09-19,2008-09-19,39.12,-1.11,4245.25,5.13,4228.45,4352.3,4283.85,4476.8,4252.65,-1.44,-2.15,-2.99,5.58,1.47,30.43,32.65,36.55,37.77,36.46,-7.03,4.55,7.66,6.24,7.08,Friday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.45433131146576,-0.39573641128320314,2.521641834992054,0.9092515164006917,0.17431246687473378,1,9
2008-09-22,2008-09-22,37.97,-2.94,4223.05,-0.52,4072.9,4482.3,4327.45,4433.55,4315.85,-3.68,2.99,1.02,-0.97,1.49,33.12,30.77,35.76,40.29,32.85,8.84,-5.76,-2.16,6.67,-9.9,Monday,September,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.984549081824747,-3.555487147914424,6.138928025952806,2.4721469080403886,2.1974639182581353,1,9
2008-09-23,2008-09-23,38.74,2.03,4126.9,-2.28,4074.9,4468.7,4335.35,4311.85,4136.65,0.05,-0.3,0.18,-2.74,-4.15,34.9,30.36,45.11,42.29,32.2,5.37,-1.33,26.15,4.96,-1.98,Tuesday,September,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4815721243548605,-1.2600256851389553,8.282245753471134,5.051006808984971,0.23625481596355621,1,9
2008-09-24,2008-09-24,35.61,-8.08,4161.25,0.83,4008.25,4400.25,4337.5,4332.1,4040.55,-1.64,-1.53,0.05,0.47,-2.32,33.99,32.12,33.9,54.06,30.96,-2.61,5.8,-24.85,27.83,-3.85,Wednesday,September,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.105737458696314,-3.6767798137578858,5.743466506458396,4.235506158005407,-2.9005707419645494,1,9
2008-09-25,2008-09-25,34.09,-4.27,4110.55,-1.22,4038.15,4290.3,4292.1,4189.85,3896.75,0.75,-2.5,-1.05,-3.28,-3.56,39.56,32.73,32.8,61.73,31.42,16.39,1.9,-3.24,14.19,1.49,Thursday,September,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9291822262227725,-1.7613214776611423,4.372894138254005,4.416683898748347,-5.201250440938565,1,9
2008-09-26,2008-09-26,33.96,-0.38,3985.25,-3.05,4245.25,4228.45,4214.0,4313.55,4093.35,5.13,-1.44,-1.82,2.95,5.05,39.12,30.43,33.31,51.72,35.38,-1.11,-7.03,1.55,-16.22,12.6,Friday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.23787717207202,6.524057461890723,6.102502979737778,5.739915940028856,2.7125023524245635,1,9
2008-09-29,2008-09-29,34.9,2.77,3850.05,-3.39,4223.05,4072.9,4360.0,4332.95,3925.75,-0.52,-3.68,3.46,0.45,-4.09,37.97,33.12,31.67,39.06,36.26,-2.94,8.84,-4.92,-24.48,2.49,Monday,September,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.542694250724008,9.688185867716005,5.788236516408875,13.245282528798322,1.9662082310619295,1,9
2008-09-30,2008-09-30,37.19,6.56,3921.2,1.85,4126.9,4074.9,4348.65,4413.55,4016.0,-2.28,0.05,-0.26,1.86,2.3,38.74,34.9,31.28,38.49,35.67,2.03,5.37,-1.23,-1.46,-1.63,Tuesday,September,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.556105273895756,5.245843109252266,3.9197184535346397,10.90099969397123,2.417627256962159,1,9
2008-10-01,2008-10-01,35.54,-4.44,3950.75,0.75,4161.25,4008.25,4504.0,4395.35,4030.0,0.83,-1.64,3.57,-0.41,0.35,35.61,33.99,30.45,40.24,37.29,-8.08,-2.61,-2.65,4.55,4.54,Wednesday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.25355945073721,5.3281022590647344,1.4554198569891792,14.00367018920458,2.0059482376763906,1,10
2008-10-03,2008-10-03,35.1,-1.24,3818.3,-3.35,4110.55,4038.15,4447.75,4502.85,3988.55,-1.22,0.75,-1.25,2.45,-1.03,34.09,39.56,31.23,35.66,36.04,-4.27,16.39,2.56,-11.38,-3.35,Friday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.92813555770893,7.653929759316973,5.757797972919883,16.48508498546473,4.458790561244533,1,10
2008-10-06,2008-10-06,33.75,-3.85,3602.35,-5.66,3985.25,4245.25,4352.3,4517.55,4157.1,-3.05,5.13,-2.15,0.33,4.23,33.96,39.12,32.65,34.92,34.27,-0.38,-1.11,4.55,-2.08,-4.91,Monday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.4056379863145,10.629172623426378,17.846683414992995,20.8183546851361,15.399669660083015,1,10
2008-10-07,2008-10-07,39.3,16.44,3606.6,0.12,3850.05,4223.05,4482.3,4523.85,4162.2,-3.39,-0.52,2.99,0.14,0.12,34.9,37.97,30.77,35.67,32.17,2.77,-2.94,-5.76,2.15,-6.13,Tuesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.432540342705057,6.750124771252711,17.092275273110417,24.280485776077203,15.405090667110297,1,10
2008-10-08,2008-10-08,39.33,0.08,3513.65,-2.58,3921.2,4126.9,4468.7,4529.5,4049.0,1.85,-2.28,-0.3,0.12,-2.72,37.19,38.74,30.36,35.14,33.01,6.56,2.03,-1.33,-1.49,2.61,Wednesday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.911530744382617,11.599049421541693,17.45336046561267,27.18113642508502,15.236292744012633,1,10
2008-10-10,2008-10-10,39.33,0.0,3279.95,-6.65,3950.75,4161.25,4400.25,4620.4,4039.7,0.75,0.83,-1.53,2.01,-0.23,35.54,35.61,32.12,31.37,31.51,-4.44,-8.08,5.8,-10.73,-4.54,Friday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.868001036601164,20.45153127334259,26.86931203219562,34.15600847573897,23.163462857665515,1,10
2008-10-13,2008-10-13,46.49,18.2,3490.7,6.43,3818.3,4110.55,4290.3,4552.25,3861.1,-3.35,-1.22,-2.5,-1.47,-4.42,35.1,34.09,32.73,33.89,49.77,-1.24,-4.27,1.9,8.03,57.95,Monday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.410805855559065,9.384937118629512,17.757183372962455,22.90658034205175,10.611052224482197,1,10
2008-10-14,2008-10-14,46.49,0.0,3518.65,0.8,3602.35,3985.25,4228.45,4529.05,3816.7,-5.66,-3.05,-1.44,-0.51,-1.15,33.75,33.96,30.43,34.76,31.1,-3.85,-0.38,-7.03,2.57,-37.51,Tuesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.715558523865685,2.3787532150114337,13.260767623946682,20.17250934307191,8.470578204709184,1,10
2008-10-15,2008-10-15,46.07,-0.9,3338.4,-5.12,3606.6,3850.05,4072.9,4430.7,3947.2,0.12,-3.39,-3.68,-2.17,3.42,39.3,34.9,33.12,35.24,35.34,16.44,2.77,8.84,1.38,13.63,Wednesday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.71926671459381,8.033788641265271,15.326204169662116,22.001557632398754,18.236280853103274,1,10
2008-10-16,2008-10-16,47.81,3.78,3269.3,-2.07,3513.65,3921.2,4074.9,4393.05,4092.25,-2.58,1.85,0.05,-0.85,3.67,39.33,37.19,34.9,35.24,36.25,0.08,6.56,5.37,0.0,2.57,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.37280151714434,7.474077019545465,19.940048328388325,24.64136053589453,25.172055180007945,1,10
2008-10-17,2008-10-17,46.72,-2.28,3074.35,-5.96,3279.95,3950.75,4008.25,4368.25,4159.5,-6.65,0.75,-1.64,-0.56,1.64,39.33,35.54,33.99,34.92,40.48,0.0,-4.44,-2.61,-0.91,11.67,Friday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.086945207930135,6.687592499227477,28.506838843983285,30.377152894107702,35.29689202595671,1,10
2008-10-20,2008-10-20,57.13,22.28,3122.8,1.58,3490.7,3818.3,4038.15,4415.75,4240.1,6.43,-3.35,0.75,1.09,1.94,46.49,35.1,39.56,33.95,35.55,18.2,-1.24,16.39,-2.78,-12.18,Monday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.403548097860885,11.781093890098617,22.27167926220059,29.311835532214676,35.778788266939934,3,10
2008-10-21,2008-10-21,56.0,-1.98,3234.9,3.59,3518.65,3602.35,4245.25,4283.85,4476.8,0.8,-5.66,5.13,-2.99,5.58,46.49,33.75,39.12,36.55,37.77,0.0,-3.85,-1.11,7.66,6.24,Tuesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.42604099044794,8.771523076447494,11.358929178645392,31.23280472348449,38.39067668243222,3,10
2008-10-22,2008-10-22,54.75,-2.23,3065.15,-5.25,3338.4,3606.6,4223.05,4327.45,4433.55,-5.12,0.12,-0.52,1.02,-0.97,46.07,39.3,37.97,35.76,40.29,-0.9,16.44,-2.94,-2.16,6.67,Wednesday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.18232386669493,8.914735004812162,17.664714614292933,37.77629153548766,44.643818410192,3,10
2008-10-23,2008-10-23,54.97,0.4,2943.15,-3.98,3269.3,3513.65,4126.9,4335.35,4311.85,-2.07,-2.58,-2.28,0.18,-2.74,47.81,39.33,38.74,45.11,42.29,3.78,0.08,2.03,26.15,4.96,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.303059646976884,11.081664203319576,19.383993340468546,40.22051203642354,46.50459541647555,3,10
2008-10-24,2008-10-24,45.5,-17.23,2584.0,-12.2,3074.35,3279.95,4161.25,4337.5,4332.1,-5.96,-6.65,0.83,0.05,0.47,46.72,39.33,35.61,33.9,54.06,-2.28,0.0,-8.08,-24.85,27.83,Friday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.85990712074303,18.976393188854484,26.933049535603708,61.0390866873065,67.65092879256967,1,10
2008-10-27,2008-10-27,67.5,48.35,2524.2,-2.31,3122.8,3490.7,4110.55,4292.1,4189.85,1.58,6.43,-1.22,-1.05,-3.28,57.13,46.49,34.09,32.8,61.73,22.28,18.2,-4.27,-3.24,14.19,Monday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.03803185167581,23.71444418033438,38.289359004833216,62.84565406861582,65.98724348308377,3,10
2008-10-28,2008-10-28,45.5,-32.59,2684.6,6.35,3234.9,3518.65,3985.25,4214.0,4313.55,3.59,0.8,-3.05,-1.82,2.95,56.0,46.49,33.96,33.31,51.72,-1.98,0.0,-0.38,1.55,-16.22,Tuesday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56.96938091335767,20.49839827162334,31.06794308276839,48.44855844446101,60.67756835282725,1,10
2008-10-29,2008-10-29,68.35,50.22,2697.05,0.46,3065.15,3338.4,3850.05,4360.0,4332.95,-5.25,-5.12,-3.39,3.46,0.45,54.75,46.07,34.9,31.67,39.06,-2.23,-0.9,2.77,-4.92,-24.48,Wednesday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.658107932741316,13.64824530505552,23.779685211620098,42.75041248771806,60.655160267699884,3,10
2008-10-31,2008-10-31,68.35,0.0,2885.6,6.99,2943.15,3269.3,3921.2,4348.65,4413.55,-3.98,-2.07,1.85,-0.26,1.86,54.97,47.81,37.19,31.28,38.49,0.4,3.78,6.56,-1.23,-1.46,Friday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.70176046576101,1.9943859162739181,13.297061269753268,35.8885500415858,52.950859439977826,3,10
2008-11-03,2008-11-03,67.84,-0.75,3043.85,5.48,2584.0,3074.35,3950.75,4504.0,4395.35,-12.2,-5.96,0.75,3.57,-0.41,45.5,46.72,35.54,30.45,40.24,-17.23,-2.28,-4.44,-2.65,4.55,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.9704978891864,-15.10751186819324,1.002020467500041,29.794503671337292,44.40100530578052,3,11
2008-11-04,2008-11-04,62.15,-8.39,3142.1,3.23,2524.2,3122.8,3818.3,4447.75,4502.85,-2.31,1.58,-3.35,-1.25,2.45,67.5,57.13,35.1,31.23,35.66,48.35,22.28,-1.24,2.56,-11.38,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.55341968747017,-19.665192068998444,-0.614238884822244,21.520639063047017,43.30702396486428,3,11
2008-11-05,2008-11-05,66.75,7.4,2994.95,-4.68,2684.6,3234.9,3602.35,4352.3,4517.55,6.35,3.59,-5.66,-2.15,0.33,45.5,56.0,33.75,32.65,34.92,-32.59,-1.98,-3.85,4.55,-2.08,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.32129083957997,-10.36244344646822,8.011819896826333,20.28080602347285,50.83891216881753,3,11
2008-11-06,2008-11-06,62.15,-6.89,2892.65,-3.42,2697.05,3065.15,3606.6,4482.3,4523.85,0.46,-5.25,0.12,2.99,0.14,68.35,54.75,39.3,30.77,35.67,50.22,-2.23,16.44,-5.76,2.15,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.954799232537646,-6.7619656716159895,5.9633899711337355,24.681520405164807,56.39119838210638,3,11
2008-11-07,2008-11-07,67.22,8.16,2973.0,2.78,2885.6,2943.15,3513.65,4468.7,4529.5,6.99,-3.98,-2.58,-0.3,0.12,68.35,54.97,39.33,30.36,35.14,0.0,0.4,0.08,-1.33,-1.49,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.309451732256974,-2.9397914564413083,-1.0040363269424792,18.18533467877565,52.35452404978137,3,11
2008-11-10,2008-11-10,63.76,-5.15,3148.25,5.89,3043.85,2584.0,3279.95,4400.25,4620.4,5.48,-12.2,-6.65,-1.53,2.01,67.84,45.5,39.33,32.12,31.37,-0.75,-17.23,0.0,5.8,-10.73,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.76812514889224,-3.3161280076232855,-17.922655443500357,4.183276423409825,46.76089891209401,3,11
2008-11-11,2008-11-11,66.99,5.07,2938.65,-6.66,3142.1,2524.2,3490.7,4290.3,4552.25,3.23,-2.31,6.43,-2.5,-1.47,62.15,67.5,46.49,32.73,33.89,-8.39,48.35,18.2,1.9,8.03,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.99561022918687,6.923247069232465,-14.103414833341848,18.785837034012207,54.90956731832644,3,11
2008-11-12,2008-11-12,70.62,5.42,2848.45,-3.07,2994.95,2684.6,3518.65,4228.45,4529.05,-4.68,6.35,0.8,-1.44,-0.51,66.75,45.5,46.49,30.43,34.76,7.4,-32.59,0.0,-7.03,2.57,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.4474012182064,5.143148027874809,-5.752251224350082,23.52858572205938,59.000509048780934,3,11
2008-11-14,2008-11-14,70.08,-0.76,2810.35,-1.34,2892.65,2697.05,3338.4,4072.9,4430.7,-3.42,0.46,-5.12,-3.68,-2.17,62.15,68.35,46.07,33.12,35.24,-6.89,50.22,-0.9,8.84,1.38,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.925009340473615,2.92846086786344,-4.031526322344183,18.789474620598863,57.65651965057733,3,11
2008-11-17,2008-11-17,85.13,21.48,2799.55,-0.38,2973.0,2885.6,3269.3,4074.9,4393.05,2.78,6.99,-2.07,0.05,-0.85,67.22,68.35,47.81,34.9,35.24,8.16,0.0,3.78,5.37,0.0,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45.55553571109642,6.195638584772546,3.073708274544113,16.779482416816986,56.919862120697964,3,11
2008-11-18,2008-11-18,64.66,-24.05,2683.15,-4.16,3148.25,3043.85,3074.35,4008.25,4368.25,5.89,5.48,-5.96,-1.64,-0.56,63.76,67.84,46.72,33.99,34.92,-5.15,-0.75,-2.28,-2.61,-0.91,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.38598289324115,17.334103572293756,13.443154501239206,14.579878128319319,62.803048655498195,3,11
2008-11-19,2008-11-19,60.84,-5.91,2635.0,-1.79,2938.65,3142.1,3122.8,4038.15,4415.75,-6.66,3.23,1.58,0.75,1.09,66.99,62.15,57.13,39.56,33.95,5.07,-8.39,22.28,16.39,-2.78,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.250474383301714,11.523719165085392,19.244781783681212,18.51233396584441,67.58064516129032,3,11
2008-11-20,2008-11-20,65.55,7.74,2553.15,-3.11,2848.45,2994.95,3234.9,4245.25,4283.85,-3.07,-4.68,3.59,5.13,-2.99,70.62,66.75,56.0,39.12,36.55,5.42,7.4,-1.98,-1.11,7.66,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.27499363531324,11.566104615866664,17.304114525194354,26.70230891251983,67.78685153633748,3,11
2008-11-21,2008-11-21,64.46,-1.66,2693.45,5.5,2810.35,2892.65,3065.15,4223.05,4327.45,-1.34,-3.42,-5.25,-0.52,1.02,70.08,62.15,54.75,37.97,35.76,-0.76,-6.89,-2.23,-2.94,-2.16,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.7896192615419,4.340158532736829,7.3957192448347016,13.80014479570812,60.66568898624441,3,11
2008-11-24,2008-11-24,62.81,-2.56,2708.25,0.55,2799.55,2973.0,2943.15,4126.9,4335.35,-0.38,2.78,-3.98,-2.28,0.18,85.13,67.22,54.97,38.74,45.11,21.48,8.16,0.4,2.03,26.15,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.38253484722606,3.3711806517123675,9.775685405704792,8.67349764608142,60.07938705806334,3,11
2008-11-25,2008-11-25,59.56,-5.17,2654.0,-2.0,2683.15,3148.25,2584.0,4161.25,4337.5,-4.16,5.89,-12.2,0.83,0.05,64.66,63.76,45.5,35.61,33.9,-24.05,-5.15,-17.23,-8.08,-24.85,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.791635267520725,1.098342125094201,18.622833458929914,-2.637528259231349,63.432554634513934,3,11
2008-11-26,2008-11-26,56.21,-5.62,2752.25,3.7,2635.0,2938.65,2524.2,4110.55,4292.1,-1.79,-6.66,-2.31,-1.22,-1.05,60.84,66.99,67.5,34.09,32.8,-5.91,5.07,48.35,-4.27,-3.24,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.352348078844585,-4.260150785720774,6.772640566808978,-8.285947860841137,55.9487691888455,3,11
2008-11-28,2008-11-28,57.44,2.19,2755.1,0.1,2553.15,2848.45,2684.6,3985.25,4214.0,-3.11,-3.07,6.35,-3.05,-1.82,65.55,70.62,45.5,33.96,33.31,7.74,5.42,-32.59,-0.38,1.55,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.64992196290517,-7.330042466698117,3.3882617690827885,-2.5588907843635442,52.952705890893256,3,11
2008-12-01,2008-12-01,55.26,-3.8,2682.9,-2.62,2693.45,2810.35,2697.05,3850.05,4360.0,5.5,-1.34,0.46,-3.39,3.46,64.46,70.08,68.35,34.9,31.67,-1.66,-0.76,50.22,2.77,-4.92,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.50329866935033,0.3932312050393129,4.750456595475039,0.5274143650527449,62.51071601625107,3,12
2008-12-02,2008-12-02,54.3,-1.74,2657.8,-0.94,2708.25,2799.55,2885.6,3921.2,4348.65,0.55,-0.38,6.99,1.85,-0.26,62.81,85.13,68.35,37.19,31.28,-2.56,21.48,0.0,6.56,-1.23,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.53555572277822,1.8981864700127855,5.333358416735646,8.570998570246058,63.61840620061703,3,12
2008-12-03,2008-12-03,54.66,0.66,2656.45,-0.05,2654.0,2683.15,3043.85,3950.75,4504.0,-2.0,-4.16,5.48,0.75,3.57,59.56,64.66,67.84,35.54,30.45,-5.17,-24.05,-0.75,-4.44,-2.65,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.72291968604718,-0.09222834986541506,1.0051007924109348,14.583372546067125,69.54958685463683,3,12
2008-12-04,2008-12-04,51.84,-5.16,2788.0,4.95,2752.25,2635.0,3142.1,3818.3,4447.75,3.7,-1.79,3.23,-3.35,-1.25,56.21,60.84,62.15,35.1,31.23,-5.62,-5.91,-8.39,-1.24,2.56,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.954806312769016,-1.2822812051649928,-5.487804878048781,12.700860832137732,59.5319225251076,3,12
2008-12-05,2008-12-05,52.05,0.41,2714.4,-2.64,2755.1,2553.15,2994.95,3602.35,4352.3,0.1,-3.11,-4.68,-5.66,-2.15,57.44,65.55,66.75,33.75,32.65,2.19,7.74,7.4,-3.85,4.55,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.712569997052746,1.4994105511346822,-5.940539345711759,10.335617447686403,60.3411435307987,3,12
2008-12-08,2008-12-08,50.28,-3.4,2784.0,2.56,2682.9,2693.45,2892.65,3606.6,4482.3,-2.62,5.5,-3.42,0.12,2.99,55.26,64.46,62.15,39.3,30.77,-3.8,-1.66,-6.89,16.44,-5.76,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.547413793103445,-3.631465517241376,-3.2525143678160986,3.9026580459770153,61.002155172413794,3,12
2008-12-10,2008-12-10,50.36,0.16,2928.25,5.18,2657.8,2708.25,2973.0,3513.65,4468.7,-0.94,0.55,2.78,-2.58,-0.3,54.3,62.81,67.22,39.33,30.36,-1.74,-2.56,8.16,0.08,-1.33,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.991462477589007,-9.235891744215822,-7.51301972167677,1.5282165115683428,52.60650559207717,3,12
2008-12-11,2008-12-11,51.75,2.76,2920.15,-0.28,2656.45,2654.0,3148.25,3279.95,4400.25,-0.05,-2.0,5.89,-6.65,-1.53,54.66,59.56,63.76,39.33,32.12,0.66,-5.17,-5.15,0.0,5.8,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.321284865503475,-9.030358029553286,-9.114257829221105,7.811242573155486,50.68575244422375,3,12
